Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Year,RoundNumber
2024-07-07 15:05:04.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:05:04,,BLUE,Driver,,77,39.0,2024,12
2024-07-07 15:05:11.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:05:11,,BLUE,Driver,,20,39.0,2024,12
2024-07-07 15:06:16.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:06:16,,BLUE,Driver,,77,40.0,2024,12
2024-07-07 15:06:42.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:06:42,,BLUE,Driver,,24,40.0,2024,12
2024-07-07 15:07:19.000,Other,CAR 23 (ALB) TIME 1:43.075 DELETED - TRACK LIMITS AT TURN 18 LAP 36 (NEXT LAP),,,,,,40.0,2024,12
2024-07-07 15:08:14.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:08:14,,BLUE,Driver,,31,41.0,2024,12
2024-07-07 15:08:39.000,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:08:39,,BLUE,Driver,,11,41.0,2024,12
2024-07-07 15:08:39.000,Drs,DRS ENABLED,ENABLED,,,,,41.0,2024,12
2024-07-07 15:08:49.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:08:48,,BLUE,Driver,,31,41.0,2024,12
2024-07-07 15:08:51.000,Other,NORMAL GRIP CONDITIONS,,,,,,41.0,2024,12
2024-07-07 15:09:19.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:09:18,,BLUE,Driver,,77,42.0,2024,12
2024-07-07 15:09:27.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:09:26,,BLUE,Driver,,24,42.0,2024,12
2024-07-07 15:15:50.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:15:49,,BLUE,Driver,,77,46.0,2024,12
2024-07-07 15:20:55.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:20:55,,BLUE,Driver,,31,49.0,2024,12
2024-07-07 15:21:16.000,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:21:15,,BLUE,Driver,,11,50.0,2024,12
2024-07-07 15:21:24.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:21:24,,BLUE,Driver,,31,50.0,2024,12
2024-07-07 15:21:25.000,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:21:25,,BLUE,Driver,,11,50.0,2024,12
2024-07-07 15:21:44.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:21:44,,BLUE,Driver,,31,50.0,2024,12
2024-07-07 15:21:58.000,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:21:58,,BLUE,Driver,,11,50.0,2024,12
2024-07-07 15:22:08.000,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:22:08,,BLUE,Driver,,11,50.0,2024,12
2024-07-07 15:22:22.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:22:21,,BLUE,Driver,,3,50.0,2024,12
2024-07-07 15:23:17.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:23:17,,BLUE,Driver,,3,51.0,2024,12
2024-07-07 15:23:18.000,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:23:17,,BLUE,Driver,,11,51.0,2024,12
2024-07-07 15:24:52.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:24:51,,BLUE,Driver,,3,52.0,2024,12
2024-07-07 15:25:39.000,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,52.0,2024,12
2024-07-07 15:26:13.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:26:12,,BLUE,Driver,,24,52.0,2024,12
2024-07-21 12:20:01.000,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2024,13
2024-07-21 12:30:01.000,Other,PIT EXIT CLOSED,,,,,,1.0,2024,13
2024-07-21 12:45:06.000,Other,RISK OF RAIN FOR F1 RACE IS 20 %,,,,,,1.0,2024,13
2024-07-21 12:57:04.000,Drs,DRS DISABLED,DISABLED,,,,,1.0,2024,13
2024-07-21 13:02:59.000,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2024,13
2024-07-21 13:04:27.000,Drs,DRS ENABLED,ENABLED,,,,,2.0,2024,13
2024-07-21 13:05:08.000,Other,TURN 1 INCIDENT INVOLVING CAR 1 (VER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,2.0,2024,13
2024-07-21 13:06:11.000,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 1 (VER) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,3.0,2024,13
2024-07-21 13:07:48.000,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 1 (VER) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,4.0,2024,13
2024-07-21 13:19:02.000,Other,CAR 10 (GAS) TIME 1:26.461 DELETED - TRACK LIMITS AT TURN 11 LAP 11 15:18:32,,,,,,12.0,2024,13
2024-07-21 13:49:47.000,Other,CAR 81 (PIA) TIME 1:25.863 DELETED - TRACK LIMITS AT TURN 11 LAP 33 15:49:00,,,,,,34.0,2024,13
2024-07-21 13:50:26.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:50:26,,BLUE,Driver,,31,34.0,2024,13
2024-07-21 13:51:14.000,Other,CAR 22 (TSU) TIME 1:25.200 DELETED - TRACK LIMITS AT TURN 1 LAP 33 15:49:12,,,,,,35.0,2024,13
2024-07-21 13:52:30.000,Other,CAR 1 (VER) TIME 1:25.757 DELETED - TRACK LIMITS AT TURN 2 LAP 35 15:51:20,,,,,,36.0,2024,13
2024-07-21 13:55:30.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:55:30,,BLUE,Driver,,24,38.0,2024,13
2024-07-21 14:06:45.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:06:44,,BLUE,Driver,,24,46.0,2024,13
2024-07-21 14:09:42.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:09:42,,BLUE,Driver,,24,48.0,2024,13
2024-07-21 14:10:04.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:10:03,,BLUE,Driver,,24,48.0,2024,13
2024-07-21 14:11:39.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:11:38,,BLUE,Driver,,77,49.0,2024,13
2024-07-21 14:13:17.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:13:17,,BLUE,Driver,,77,50.0,2024,13
2024-07-21 14:13:37.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:13:37,,BLUE,Driver,,24,51.0,2024,13
2024-07-21 14:15:44.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:15:44,,BLUE,Driver,,2,52.0,2024,13
2024-07-21 14:15:57.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:15:57,,BLUE,Driver,,24,52.0,2024,13
2024-07-21 14:17:10.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:17:09,,BLUE,Driver,,2,53.0,2024,13
2024-07-21 14:17:12.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:17:11,,BLUE,Driver,,31,53.0,2024,13
2024-07-21 14:18:28.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:18:27,,BLUE,Driver,,31,54.0,2024,13
2024-07-21 14:20:03.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:20:03,,BLUE,Driver,,20,55.0,2024,13
2024-07-21 14:21:21.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:21:20,,BLUE,Driver,,77,56.0,2024,13
2024-07-21 14:21:29.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:21:28,,BLUE,Driver,,20,56.0,2024,13
2024-07-21 14:21:48.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:21:48,,BLUE,Driver,,77,57.0,2024,13
2024-07-21 14:22:05.000,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:22:05,,BLUE,Driver,,23,57.0,2024,13
2024-07-21 14:22:18.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:22:18,,BLUE,Driver,,2,57.0,2024,13
2024-07-21 14:22:46.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:22:45,,BLUE,Driver,,2,57.0,2024,13
2024-07-21 14:23:04.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:23:04,,BLUE,Driver,,2,58.0,2024,13
2024-07-21 14:23:17.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:23:16,,BLUE,Driver,,31,58.0,2024,13
2024-07-21 14:23:34.000,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:23:34,,BLUE,Driver,,23,58.0,2024,13
2024-07-21 14:23:38.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:23:37,,BLUE,Driver,,31,58.0,2024,13
2024-07-21 14:23:54.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:23:53,,BLUE,Driver,,31,58.0,2024,13
2024-07-21 14:23:56.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:23:56,,BLUE,Driver,,77,58.0,2024,13
2024-07-21 14:24:31.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:24:30,,BLUE,Driver,,2,59.0,2024,13
2024-07-21 14:24:53.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:24:53,,BLUE,Driver,,31,59.0,2024,13
2024-07-21 14:25:15.000,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:25:14,,BLUE,Driver,,27,59.0,2024,13
2024-07-21 14:26:41.000,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:26:41,,BLUE,Driver,,27,60.0,2024,13
2024-07-21 14:26:59.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:26:59,,BLUE,Driver,,24,60.0,2024,13
2024-07-21 14:27:21.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:27:20,,BLUE,Driver,,20,61.0,2024,13
2024-07-21 14:28:44.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:28:43,,BLUE,Driver,,24,62.0,2024,13
2024-07-21 14:29:38.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:29:37,,BLUE,Driver,,20,62.0,2024,13
2024-07-21 14:29:55.000,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:29:54,,BLUE,Driver,,23,63.0,2024,13
2024-07-21 14:30:01.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:30:01,,BLUE,Driver,,20,63.0,2024,13
2024-07-21 14:30:24.000,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,63.0,2024,13
2024-07-21 14:30:25.000,Other,DRS DISABLED IN ZONE 1,,,,,,63.0,2024,13
2024-07-21 14:30:25.000,Other,DRS DISABLED IN ZONE 2,,,,,,63.0,2024,13
2024-07-21 14:30:28.000,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,63.0,2024,13
2024-07-21 14:30:28.000,Other,DRS ENABLED IN ZONE 1,,,,,,63.0,2024,13
2024-07-21 14:30:28.000,Other,DRS ENABLED IN ZONE 2,,,,,,63.0,2024,13
2024-07-21 14:31:09.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:31:08,,BLUE,Driver,,3,63.0,2024,13
2024-07-21 14:31:09.000,Other,TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) NOTED - CAUSING A COLLISION,,,,,,63.0,2024,13
2024-07-21 14:31:35.000,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:31:34,,BLUE,Driver,,23,64.0,2024,13
2024-07-21 14:32:10.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:32:09,,BLUE,Driver,,2,64.0,2024,13
2024-07-21 14:32:13.000,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:32:13,,BLUE,Driver,,23,64.0,2024,13
2024-07-21 14:33:11.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:33:11,,BLUE,Driver,,3,65.0,2024,13
2024-07-21 14:33:57.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:33:56,,BLUE,Driver,,31,65.0,2024,13
2024-07-21 14:34:18.000,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:34:17,,BLUE,Driver,,27,66.0,2024,13
2024-07-21 14:34:40.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:34:39,,BLUE,Driver,,31,66.0,2024,13
2024-07-21 14:35:27.000,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:35:26,,BLUE,Driver,,27,67.0,2024,13
2024-07-21 14:35:30.000,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,,,,,,67.0,2024,13
2024-07-21 14:35:42.000,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:35:42,,BLUE,Driver,,27,67.0,2024,13
2024-07-21 14:35:53.000,Other,CAR 1 (VER) TIME 1:23.001 DELETED - TRACK LIMITS AT TURN 7 LAP 66 16:35:09,,,,,,67.0,2024,13
2024-07-21 14:36:05.000,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:36:04,,BLUE,Driver,,27,67.0,2024,13
2024-07-21 14:39:18.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:39:17,,BLUE,Driver,,77,69.0,2024,13
2024-07-21 14:40:03.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:40:02,,BLUE,Driver,,77,70.0,2024,13
2024-07-21 14:40:29.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:40:29,,BLUE,Driver,,3,70.0,2024,13
2024-07-21 14:40:30.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:40:30,,BLUE,Driver,,20,70.0,2024,13
2024-07-21 14:41:00.000,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,70.0,2024,13
2024-07-21 14:41:05.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:41:04,,BLUE,Driver,,20,70.0,2024,13
2024-07-28 12:20:01.000,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2024,14
2024-07-28 12:30:01.000,Other,PIT EXIT CLOSED,,,,,,1.0,2024,14
2024-07-28 12:45:13.000,Other,RISK OF RAIN FOR F1 RACE IS 0 %,,,,,,1.0,2024,14
2024-07-28 12:57:01.000,Drs,DRS DISABLED,DISABLED,,,,,1.0,2024,14
2024-07-28 13:03:53.000,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2024,14
2024-07-28 13:05:45.000,Drs,DRS ENABLED,ENABLED,,,,,2.0,2024,14
2024-07-28 13:07:26.000,Other,TURN 5 INCIDENT INVOLVING CAR 23 (ALB) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,2.0,2024,14
2024-07-28 13:08:40.000,Other,CAR 18 (STR) TIME 1:51.654 DELETED - TRACK LIMITS AT TURN 4 LAP 2 15:06:13,,,,,,3.0,2024,14
2024-07-28 13:10:58.000,Other,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CAR 23 (ALB) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,4.0,2024,14
2024-07-28 13:12:33.000,Other,CAR 4 (NOR) TIME 1:50.504 DELETED - TRACK LIMITS AT TURN 6 LAP 2 15:06:24,,,,,,5.0,2024,14
2024-07-28 13:28:03.000,Other,CAR 44 (HAM) TIME 1:48.204 DELETED - TRACK LIMITS AT TURN 4 LAP 13 15:26:31,,,,,,14.0,2024,14
2024-07-28 13:30:13.000,Other,CAR 27 (HUL) TIME 1:50.517 DELETED - TRACK LIMITS AT TURN 6 LAP 14 15:28:54,,,,,,15.0,2024,14
2024-07-28 13:30:57.000,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,15.0,2024,14
2024-07-28 13:30:58.000,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,15.0,2024,14
2024-07-28 13:31:41.000,Other,CAR 55 (SAI) TIME 1:51.152 DELETED - TRACK LIMITS AT TURN 14 LAP 15 15:30:56,,,,,,16.0,2024,14
2024-07-28 13:47:00.000,Other,CAR 20 (MAG) TIME 1:49.372 DELETED - TRACK LIMITS AT TURN 4 LAP 23 15:45:21,,,,,,24.0,2024,14
2024-07-28 13:48:01.000,Other,CAR 4 (NOR) TIME 1:48.464 DELETED - TRACK LIMITS AT TURN 19 LAP 23 15:46:06,,,,,,25.0,2024,14
2024-07-28 14:05:27.000,Other,CAR 2 (SAR) TIME 1:48.465 DELETED - TRACK LIMITS AT TURN 4 LAP 33 16:03:54,,,,,,34.0,2024,14
2024-07-28 14:09:59.000,Other,CAR 55 (SAI) TIME 1:47.358 DELETED - TRACK LIMITS AT TURN 4 LAP 36 16:08:24,,,,,,37.0,2024,14
2024-07-28 14:18:54.000,Other,CAR 55 (SAI) TIME 1:47.226 DELETED - TRACK LIMITS AT TURN 4 LAP 41 16:17:22,,,,,,42.0,2024,14
2024-07-28 14:23:48.000,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,44.0,2024,14
2024-08-25 12:20:01.000,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2024,15
2024-08-25 12:20:18.000,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,1.0,2024,15
2024-08-25 12:20:19.000,Other,DRS DISABLED IN ZONE 2,,,,,,1.0,2024,15
2024-08-25 12:20:29.000,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,1.0,2024,15
2024-08-25 12:20:34.000,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,1.0,2024,15
2024-08-25 12:29:32.000,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,1.0,2024,15
2024-08-25 12:29:36.000,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,1.0,2024,15
2024-08-25 12:29:45.000,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,1.0,2024,15
2024-08-25 12:29:45.000,Other,DRS ENABLED IN ZONE 2,,,,,,1.0,2024,15
2024-08-25 12:30:01.000,Other,PIT EXIT CLOSED,,,,,,1.0,2024,15
2024-08-25 12:45:11.000,Other,RISK OF RAIN FOR F1 RACE IS 10%,,,,,,1.0,2024,15
2024-08-25 12:57:03.000,Drs,DRS DISABLED,DISABLED,,,,,1.0,2024,15
2024-08-25 13:03:12.000,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2024,15
2024-08-25 13:04:44.000,Drs,DRS ENABLED,ENABLED,,,,,2.0,2024,15
2024-08-25 13:07:26.000,Other,CAR 20 (MAG) TIME 1:23.466 DELETED - TRACK LIMITS AT TURN 1 LAP 3 15:06:09,,,,,,4.0,2024,15
2024-08-25 13:37:50.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:37:49,,BLUE,Driver,,24,28.0,2024,15
2024-08-25 13:47:11.000,Other,INCIDENT INVOLVING CAR 10 (GAS) NOTED - UNSAFE RELEASE,,,,,,35.0,2024,15
2024-08-25 13:49:14.000,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) REVIEWED NO FURTHER INVESTIGATION - UNSAFE RELEASE,,,,,,37.0,2024,15
2024-08-25 13:49:21.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:49:21,,BLUE,Driver,,24,37.0,2024,15
2024-08-25 13:50:21.000,Other,INCIDENT INVOLVING CAR 18 (STR) NOTED - SPEEDING IN THE PIT LANE,,,,,,37.0,2024,15
2024-08-25 13:50:26.000,Other,CAR 10 (GAS) TIME 1:16.516 DELETED - TRACK LIMITS AT TURN 3 LAP 36 15:48:58,,,,,,38.0,2024,15
2024-08-25 13:50:33.000,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,,,,,,38.0,2024,15
2024-08-25 13:51:35.000,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 18 (STR) - SPEEDING IN THE PIT LANE,,,,,,38.0,2024,15
2024-08-25 13:53:19.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:53:19,,BLUE,Driver,,24,40.0,2024,15
2024-08-25 13:55:17.000,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:55:16,,BLUE,Driver,,22,41.0,2024,15
2024-08-25 13:55:52.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:55:51,,BLUE,Driver,,24,42.0,2024,15
2024-08-25 13:56:16.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:56:15,,BLUE,Driver,,2,42.0,2024,15
2024-08-25 13:56:25.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:56:24,,BLUE,Driver,,31,42.0,2024,15
2024-08-25 13:56:40.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:56:39,,BLUE,Driver,,24,43.0,2024,15
2024-08-25 13:56:47.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:56:47,,BLUE,Driver,,77,43.0,2024,15
2024-08-25 13:58:07.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:58:06,,BLUE,Driver,,24,44.0,2024,15
2024-08-25 13:58:35.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:58:34,,BLUE,Driver,,24,44.0,2024,15
2024-08-25 14:00:24.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:00:24,,BLUE,Driver,,24,46.0,2024,15
2024-08-25 14:02:24.000,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:02:23,,BLUE,Driver,,22,47.0,2024,15
2024-08-25 14:02:31.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:02:30,,BLUE,Driver,,2,47.0,2024,15
2024-08-25 14:03:08.000,Other,CAR 55 (SAI) TIME 1:15.143 DELETED - TRACK LIMITS AT TURN 1 LAP 45 15:59:40,,,,,,48.0,2024,15
2024-08-25 14:03:11.000,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:03:11,,BLUE,Driver,,23,48.0,2024,15
2024-08-25 14:03:54.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:03:53,,BLUE,Driver,,77,48.0,2024,15
2024-08-25 14:04:22.000,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:04:22,,BLUE,Driver,,3,49.0,2024,15
2024-08-25 14:05:53.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:05:52,,BLUE,Driver,,20,50.0,2024,15
2024-08-25 14:06:43.000,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:06:42,,BLUE,Driver,,22,51.0,2024,15
2024-08-25 14:07:12.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:07:12,,BLUE,Driver,,2,51.0,2024,15
2024-08-25 14:07:47.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:07:47,,BLUE,Driver,,2,51.0,2024,15
2024-08-25 14:08:29.000,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:08:29,,BLUE,Driver,,18,52.0,2024,15
2024-08-25 14:08:43.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:08:43,,BLUE,Driver,,31,52.0,2024,15
2024-08-25 14:10:29.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:10:29,,BLUE,Driver,,24,54.0,2024,15
2024-08-25 14:10:44.000,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:10:44,,BLUE,Driver,,24,54.0,2024,15
2024-08-25 14:11:27.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:11:27,,BLUE,Driver,,20,54.0,2024,15
2024-08-25 14:12:22.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:12:21,,BLUE,Driver,,77,55.0,2024,15
2024-08-25 14:12:39.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:12:38,,BLUE,Driver,,20,55.0,2024,15
2024-08-25 14:13:03.000,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:13:02,,BLUE,Driver,,22,56.0,2024,15
2024-08-25 14:13:27.000,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:13:26,,BLUE,Driver,,22,56.0,2024,15
2024-08-25 14:13:54.000,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:13:54,,BLUE,Driver,,2,56.0,2024,15
2024-08-25 14:14:21.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:14:20,,BLUE,Driver,,20,57.0,2024,15
2024-08-25 14:14:48.000,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:14:48,,BLUE,Driver,,77,57.0,2024,15
2024-08-25 14:14:51.000,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:14:50,,BLUE,Driver,,20,57.0,2024,15
2024-08-25 14:15:41.000,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:15:40,,BLUE,Driver,,22,58.0,2024,15
2024-08-25 14:15:42.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:15:41,,BLUE,Driver,,31,58.0,2024,15
2024-08-25 14:15:50.000,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:15:49,,BLUE,Driver,,14,58.0,2024,15
2024-08-25 14:15:54.000,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:15:53,,BLUE,Driver,,31,58.0,2024,15
