Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Season,Round,EventName
0 days 00:29:34.385000,12.2,89.0,1001.5,False,18.6,81,1.8,2022,4,Emilia Romagna Grand Prix
0 days 00:30:34.408000,12.3,90.0,1001.5,False,18.7,78,2.0,2022,4,Emilia Romagna Grand Prix
0 days 00:31:34.427000,12.3,89.0,1001.5,False,19.0,85,2.0,2022,4,Emilia Romagna Grand Prix
0 days 00:32:34.427000,12.3,89.0,1001.5,False,18.8,114,2.2,2022,4,Emilia Romagna Grand Prix
0 days 00:33:34.437000,12.2,89.0,1001.4,False,18.5,82,2.0,2022,4,Emilia Romagna Grand Prix
0 days 00:34:34.442000,12.2,89.0,1001.5,False,18.6,62,1.6,2022,4,Emilia Romagna Grand Prix
0 days 00:35:34.456000,12.2,89.0,1001.5,False,18.6,96,2.0,2022,4,Emilia Romagna Grand Prix
0 days 00:36:34.471000,12.2,89.0,1001.4,False,18.5,70,1.7,2022,4,Emilia Romagna Grand Prix
0 days 00:37:34.491000,12.3,89.0,1001.5,False,18.5,78,1.0,2022,4,Emilia Romagna Grand Prix
0 days 00:38:34.503000,12.3,89.0,1001.4,False,18.6,125,1.3,2022,4,Emilia Romagna Grand Prix
0 days 00:39:34.513000,12.3,88.0,1001.4,False,18.6,17,1.6,2022,4,Emilia Romagna Grand Prix
0 days 00:40:34.496000,12.3,88.0,1001.4,False,18.6,210,0.8,2022,4,Emilia Romagna Grand Prix
0 days 00:41:34.515000,12.4,88.0,1001.4,False,18.7,273,1.0,2022,4,Emilia Romagna Grand Prix
0 days 00:42:34.524000,12.4,88.0,1001.4,False,18.7,212,1.1,2022,4,Emilia Romagna Grand Prix
0 days 00:43:34.520000,12.6,88.0,1001.2,False,18.7,173,0.8,2022,4,Emilia Romagna Grand Prix
0 days 00:44:34.520000,12.6,88.0,1001.2,False,18.7,56,0.6,2022,4,Emilia Romagna Grand Prix
0 days 00:45:34.519000,12.7,88.0,1001.2,False,18.7,164,0.8,2022,4,Emilia Romagna Grand Prix
0 days 00:46:34.531000,12.6,87.0,1001.2,False,18.9,349,0.4,2022,4,Emilia Romagna Grand Prix
0 days 00:47:34.522000,12.7,87.0,1001.2,False,19.1,130,0.8,2022,4,Emilia Romagna Grand Prix
0 days 00:48:34.520000,12.6,87.0,1001.2,False,18.9,0,0.6,2022,4,Emilia Romagna Grand Prix
0 days 00:49:34.535000,12.6,87.0,1001.2,False,19.0,287,0.4,2022,4,Emilia Romagna Grand Prix
0 days 00:50:34.553000,12.6,86.0,1001.2,False,19.0,191,1.2,2022,4,Emilia Romagna Grand Prix
0 days 00:51:34.555000,12.6,86.0,1001.2,False,18.9,160,1.2,2022,4,Emilia Romagna Grand Prix
0 days 00:52:34.550000,12.7,85.0,1001.2,False,18.8,63,1.2,2022,4,Emilia Romagna Grand Prix
0 days 00:53:34.555000,12.7,85.0,1001.2,False,18.8,343,0.5,2022,4,Emilia Romagna Grand Prix
0 days 00:54:34.552000,12.6,84.0,1001.2,False,18.7,142,0.6,2022,4,Emilia Romagna Grand Prix
0 days 00:55:34.551000,12.6,83.0,1001.0,False,18.5,209,0.8,2022,4,Emilia Romagna Grand Prix
0 days 00:56:34.568000,12.8,84.0,1001.0,False,18.5,107,1.0,2022,4,Emilia Romagna Grand Prix
0 days 00:57:34.564000,12.8,83.0,1001.0,False,18.6,182,0.6,2022,4,Emilia Romagna Grand Prix
0 days 00:58:34.582000,12.9,82.0,1001.0,False,18.5,55,0.6,2022,4,Emilia Romagna Grand Prix
0 days 00:59:34.583000,12.9,82.0,1001.0,False,18.4,97,0.6,2022,4,Emilia Romagna Grand Prix
0 days 01:00:34.591000,12.8,81.0,1001.0,False,18.3,12,1.0,2022,4,Emilia Romagna Grand Prix
0 days 01:01:34.598000,12.9,80.0,1001.0,False,18.1,244,1.1,2022,4,Emilia Romagna Grand Prix
0 days 01:02:34.599000,12.8,80.0,1001.0,False,18.0,103,0.6,2022,4,Emilia Romagna Grand Prix
0 days 01:03:34.612000,12.9,79.0,1001.0,False,17.9,7,1.7,2022,4,Emilia Romagna Grand Prix
0 days 01:04:34.629000,13.0,79.0,1001.0,False,17.9,13,0.5,2022,4,Emilia Romagna Grand Prix
0 days 01:05:34.662000,13.0,79.0,1001.0,False,17.8,331,0.4,2022,4,Emilia Romagna Grand Prix
0 days 01:06:34.634000,13.1,79.0,1000.9,False,17.8,58,1.1,2022,4,Emilia Romagna Grand Prix
0 days 01:07:34.631000,13.1,79.0,1001.0,False,17.8,7,0.8,2022,4,Emilia Romagna Grand Prix
0 days 01:08:34.642000,13.1,78.0,1000.9,False,17.7,6,0.8,2022,4,Emilia Romagna Grand Prix
0 days 01:09:34.637000,13.0,78.0,1000.9,False,17.6,96,1.1,2022,4,Emilia Romagna Grand Prix
0 days 01:10:34.632000,13.1,78.0,1000.9,False,17.5,351,0.8,2022,4,Emilia Romagna Grand Prix
0 days 01:11:34.710000,13.0,77.0,1000.7,False,17.5,99,1.1,2022,4,Emilia Romagna Grand Prix
0 days 01:12:34.651000,13.1,78.0,1000.9,False,17.5,294,1.2,2022,4,Emilia Romagna Grand Prix
0 days 01:13:34.635000,13.1,78.0,1000.7,False,17.3,35,1.2,2022,4,Emilia Romagna Grand Prix
0 days 01:14:34.647000,13.1,77.0,1000.9,False,17.3,49,0.8,2022,4,Emilia Romagna Grand Prix
0 days 01:15:34.623000,13.1,77.0,1000.7,False,17.1,69,2.0,2022,4,Emilia Romagna Grand Prix
0 days 01:16:34.657000,13.1,76.0,1000.7,False,17.1,50,0.8,2022,4,Emilia Romagna Grand Prix
0 days 01:17:34.669000,13.1,76.0,1000.7,False,17.0,43,2.0,2022,4,Emilia Romagna Grand Prix
0 days 01:18:34.661000,13.0,75.0,1000.7,False,17.1,46,0.8,2022,4,Emilia Romagna Grand Prix
0 days 01:19:34.662000,13.1,75.0,1000.7,False,17.0,63,1.7,2022,4,Emilia Romagna Grand Prix
0 days 01:20:34.679000,13.2,75.0,1000.7,False,17.0,69,1.7,2022,4,Emilia Romagna Grand Prix
0 days 01:21:34.736000,13.3,76.0,1000.7,False,17.0,95,1.5,2022,4,Emilia Romagna Grand Prix
0 days 01:22:34.709000,13.4,76.0,1000.9,False,17.0,40,1.1,2022,4,Emilia Romagna Grand Prix
0 days 01:23:34.699000,13.4,76.0,1000.9,False,17.0,67,1.7,2022,4,Emilia Romagna Grand Prix
0 days 01:24:34.702000,13.4,76.0,1000.9,False,16.9,82,1.7,2022,4,Emilia Romagna Grand Prix
0 days 01:25:34.717000,13.4,76.0,1000.9,False,16.7,56,1.3,2022,4,Emilia Romagna Grand Prix
0 days 01:26:34.736000,13.4,76.0,1000.9,False,16.7,69,1.5,2022,4,Emilia Romagna Grand Prix
0 days 01:27:34.731000,13.5,77.0,1000.7,False,16.7,66,1.2,2022,4,Emilia Romagna Grand Prix
0 days 01:28:34.727000,13.3,77.0,1000.9,False,16.7,73,2.2,2022,4,Emilia Romagna Grand Prix
0 days 01:29:34.729000,13.3,77.0,1000.9,False,16.5,89,2.2,2022,4,Emilia Romagna Grand Prix
0 days 01:30:34.755000,13.4,79.0,1000.9,False,16.2,81,2.0,2022,4,Emilia Romagna Grand Prix
0 days 01:31:34.756000,13.4,79.0,1000.9,False,16.2,66,1.6,2022,4,Emilia Romagna Grand Prix
0 days 01:32:34.749000,13.3,80.0,1000.7,False,16.3,82,1.5,2022,4,Emilia Romagna Grand Prix
0 days 01:33:34.761000,13.3,80.0,1000.7,False,16.2,88,2.4,2022,4,Emilia Romagna Grand Prix
0 days 01:34:34.756000,13.4,80.0,1000.7,False,16.1,108,2.4,2022,4,Emilia Romagna Grand Prix
0 days 01:35:34.754000,13.4,80.0,1000.9,False,16.1,95,1.8,2022,4,Emilia Romagna Grand Prix
0 days 01:36:34.757000,13.4,81.0,1000.9,False,16.0,83,1.8,2022,4,Emilia Romagna Grand Prix
0 days 01:37:34.756000,13.4,80.0,1000.7,False,16.1,54,1.1,2022,4,Emilia Romagna Grand Prix
0 days 01:38:34.756000,13.4,80.0,1000.9,False,16.1,74,1.2,2022,4,Emilia Romagna Grand Prix
0 days 01:39:34.810000,13.3,81.0,1000.9,False,16.0,80,2.2,2022,4,Emilia Romagna Grand Prix
0 days 01:40:34.757000,13.4,81.0,1000.9,False,16.0,89,2.5,2022,4,Emilia Romagna Grand Prix
0 days 01:41:34.755000,13.3,81.0,1000.9,False,16.0,85,2.0,2022,4,Emilia Romagna Grand Prix
0 days 01:42:34.753000,13.2,81.0,1000.9,False,15.6,35,1.7,2022,4,Emilia Romagna Grand Prix
0 days 01:43:34.756000,13.2,81.0,1000.9,False,15.8,4,1.1,2022,4,Emilia Romagna Grand Prix
0 days 01:44:34.756000,13.1,81.0,1000.9,False,15.9,52,0.6,2022,4,Emilia Romagna Grand Prix
0 days 01:45:34.754000,13.2,81.0,1000.9,False,16.1,34,1.2,2022,4,Emilia Romagna Grand Prix
0 days 01:46:34.756000,13.1,81.0,1001.0,False,16.1,52,1.0,2022,4,Emilia Romagna Grand Prix
0 days 01:47:34.763000,13.1,81.0,1000.9,False,16.1,78,1.5,2022,4,Emilia Romagna Grand Prix
0 days 01:48:34.756000,13.1,81.0,1000.9,False,16.2,9,1.6,2022,4,Emilia Romagna Grand Prix
0 days 01:49:34.745000,13.2,81.0,1000.9,False,16.3,34,1.1,2022,4,Emilia Romagna Grand Prix
0 days 01:50:34.763000,13.3,81.0,1000.9,False,16.4,60,1.8,2022,4,Emilia Romagna Grand Prix
0 days 01:51:34.773000,13.3,81.0,1000.9,False,16.5,47,1.2,2022,4,Emilia Romagna Grand Prix
0 days 01:52:34.758000,13.2,81.0,1000.9,False,16.6,69,1.2,2022,4,Emilia Romagna Grand Prix
0 days 01:53:34.756000,13.2,81.0,1000.7,False,16.6,77,1.8,2022,4,Emilia Romagna Grand Prix
0 days 01:54:34.760000,13.3,81.0,1000.9,False,16.4,74,1.7,2022,4,Emilia Romagna Grand Prix
0 days 01:55:34.755000,13.4,81.0,1000.7,False,16.4,46,1.5,2022,4,Emilia Romagna Grand Prix
0 days 01:56:34.760000,13.4,81.0,1000.7,False,16.5,64,1.6,2022,4,Emilia Romagna Grand Prix
0 days 01:57:34.753000,13.4,81.0,1000.7,False,16.6,68,2.4,2022,4,Emilia Romagna Grand Prix
0 days 01:58:34.755000,13.4,81.0,1000.7,False,16.6,68,1.8,2022,4,Emilia Romagna Grand Prix
0 days 01:59:34.757000,13.4,81.0,1000.7,False,16.7,78,2.0,2022,4,Emilia Romagna Grand Prix
0 days 02:00:34.759000,13.5,81.0,1000.7,False,16.7,74,2.0,2022,4,Emilia Romagna Grand Prix
0 days 02:01:34.759000,13.4,81.0,1000.9,False,16.7,91,2.2,2022,4,Emilia Romagna Grand Prix
0 days 02:02:34.760000,13.4,81.0,1000.9,False,16.6,61,2.4,2022,4,Emilia Romagna Grand Prix
0 days 02:03:34.750000,13.4,81.0,1000.7,False,16.5,70,1.7,2022,4,Emilia Romagna Grand Prix
0 days 02:04:34.757000,13.5,81.0,1000.7,False,16.5,78,2.2,2022,4,Emilia Romagna Grand Prix
0 days 02:05:34.755000,13.4,82.0,1000.7,False,16.5,78,1.3,2022,4,Emilia Romagna Grand Prix
0 days 02:06:34.758000,13.5,82.0,1000.7,False,16.6,89,1.5,2022,4,Emilia Romagna Grand Prix
0 days 02:07:34.758000,13.5,82.0,1000.7,False,16.7,70,1.5,2022,4,Emilia Romagna Grand Prix
0 days 02:08:34.757000,13.5,82.0,1000.7,False,16.7,69,2.0,2022,4,Emilia Romagna Grand Prix
0 days 02:09:34.755000,13.5,82.0,1000.7,False,16.6,83,1.6,2022,4,Emilia Romagna Grand Prix
0 days 02:10:34.755000,13.6,82.0,1000.7,False,16.6,64,1.7,2022,4,Emilia Romagna Grand Prix
0 days 02:11:34.756000,13.6,82.0,1000.7,False,16.7,37,1.5,2022,4,Emilia Romagna Grand Prix
0 days 02:12:34.758000,13.5,82.0,1000.7,False,16.7,66,1.7,2022,4,Emilia Romagna Grand Prix
0 days 02:13:34.765000,13.5,81.0,1000.7,False,16.8,70,1.7,2022,4,Emilia Romagna Grand Prix
0 days 02:14:34.754000,13.5,82.0,1000.7,False,16.9,59,1.6,2022,4,Emilia Romagna Grand Prix
0 days 02:15:34.756000,13.6,82.0,1000.7,False,17.0,53,1.6,2022,4,Emilia Romagna Grand Prix
0 days 02:16:34.754000,13.7,82.0,1000.7,False,17.0,59,2.4,2022,4,Emilia Romagna Grand Prix
0 days 02:17:34.772000,13.6,81.0,1000.7,False,17.0,59,1.3,2022,4,Emilia Romagna Grand Prix
0 days 02:18:34.773000,13.7,81.0,1000.7,False,17.0,79,2.0,2022,4,Emilia Romagna Grand Prix
0 days 02:19:34.830000,13.7,82.0,1000.9,False,17.0,72,2.2,2022,4,Emilia Romagna Grand Prix
0 days 02:20:34.786000,13.7,81.0,1000.7,False,16.9,78,2.0,2022,4,Emilia Romagna Grand Prix
0 days 02:21:34.804000,13.7,81.0,1000.7,False,16.8,70,1.7,2022,4,Emilia Romagna Grand Prix
0 days 02:22:34.818000,13.7,81.0,1000.9,False,16.8,71,1.7,2022,4,Emilia Romagna Grand Prix
0 days 02:23:34.838000,13.8,81.0,1000.9,False,16.7,60,2.5,2022,4,Emilia Romagna Grand Prix
0 days 02:24:34.852000,13.9,81.0,1000.7,False,16.7,77,2.0,2022,4,Emilia Romagna Grand Prix
0 days 02:25:34.841000,14.0,80.0,1000.7,False,16.6,62,1.7,2022,4,Emilia Romagna Grand Prix
0 days 02:26:34.858000,13.9,80.0,1000.7,False,16.5,62,2.0,2022,4,Emilia Romagna Grand Prix
0 days 02:27:34.866000,14.0,80.0,1000.9,False,16.5,86,1.5,2022,4,Emilia Romagna Grand Prix
0 days 02:28:34.909000,14.1,81.0,1000.7,False,16.5,70,1.5,2022,4,Emilia Romagna Grand Prix
0 days 02:29:34.870000,14.1,80.0,1000.9,False,16.5,47,1.6,2022,4,Emilia Romagna Grand Prix
0 days 02:30:34.879000,14.0,80.0,1000.9,False,16.6,66,1.3,2022,4,Emilia Romagna Grand Prix
0 days 02:31:34.881000,14.0,80.0,1000.9,False,16.6,68,1.2,2022,4,Emilia Romagna Grand Prix
0 days 02:32:34.886000,14.1,80.0,1000.9,False,16.4,31,1.2,2022,4,Emilia Romagna Grand Prix
0 days 02:33:34.880000,14.1,80.0,1000.9,False,16.6,32,0.6,2022,4,Emilia Romagna Grand Prix
0 days 02:34:34.893000,14.1,80.0,1000.7,False,16.7,38,1.1,2022,4,Emilia Romagna Grand Prix
0 days 02:35:34.884000,14.1,79.0,1000.7,False,16.7,61,1.0,2022,4,Emilia Romagna Grand Prix
0 days 02:36:34.882000,14.1,79.0,1000.9,False,16.8,4,1.6,2022,4,Emilia Romagna Grand Prix
0 days 02:37:34.881000,14.2,78.0,1000.7,False,16.8,96,0.6,2022,4,Emilia Romagna Grand Prix
0 days 00:00:30.789000,31.7,49.0,1010.0,True,42.8,322,3.5,2022,5,Miami Grand Prix
0 days 00:01:30.783000,31.4,49.0,1010.0,True,42.8,322,3.5,2022,5,Miami Grand Prix
0 days 00:02:30.788000,31.3,49.0,1010.0,True,42.8,322,3.5,2022,5,Miami Grand Prix
0 days 00:03:30.789000,31.2,49.0,1010.0,True,42.8,322,3.5,2022,5,Miami Grand Prix
0 days 00:04:30.788000,30.8,53.0,1010.0,True,36.2,312,2.7,2022,5,Miami Grand Prix
0 days 00:05:30.788000,30.8,57.0,1010.0,True,36.6,311,2.5,2022,5,Miami Grand Prix
0 days 00:06:30.789000,30.7,55.0,1010.0,True,37.5,301,2.2,2022,5,Miami Grand Prix
0 days 00:07:30.788000,30.6,55.0,1010.0,True,38.0,302,1.8,2022,5,Miami Grand Prix
0 days 00:08:30.788000,30.6,56.0,1010.0,True,38.9,293,2.0,2022,5,Miami Grand Prix
0 days 00:09:30.802000,30.6,55.0,1010.0,False,39.7,283,2.2,2022,5,Miami Grand Prix
0 days 00:10:30.790000,30.7,55.0,1010.0,False,41.1,300,2.5,2022,5,Miami Grand Prix
0 days 00:11:30.800000,30.7,53.0,1010.0,False,43.4,289,2.9,2022,5,Miami Grand Prix
0 days 00:12:30.788000,30.8,54.0,1010.0,False,43.7,289,1.8,2022,5,Miami Grand Prix
0 days 00:13:30.787000,31.0,52.0,1009.9,False,45.7,311,2.2,2022,5,Miami Grand Prix
0 days 00:14:30.788000,31.1,51.0,1009.9,False,45.9,330,2.2,2022,5,Miami Grand Prix
0 days 00:15:30.791000,31.3,52.0,1010.0,False,47.1,283,1.6,2022,5,Miami Grand Prix
0 days 00:16:30.788000,31.6,51.0,1009.9,False,48.3,301,1.7,2022,5,Miami Grand Prix
0 days 00:17:30.788000,31.9,50.0,1009.9,False,48.3,320,1.6,2022,5,Miami Grand Prix
0 days 00:18:30.798000,31.9,50.0,1009.9,False,46.8,297,1.3,2022,5,Miami Grand Prix
0 days 00:19:30.790000,31.9,50.0,1009.9,False,45.1,291,2.2,2022,5,Miami Grand Prix
0 days 00:20:30.797000,31.7,49.0,1009.9,False,44.8,319,2.2,2022,5,Miami Grand Prix
0 days 00:21:30.788000,31.6,49.0,1009.9,False,45.1,324,1.6,2022,5,Miami Grand Prix
0 days 00:22:30.787000,31.7,49.0,1009.7,False,45.1,0,1.2,2022,5,Miami Grand Prix
0 days 00:23:30.789000,32.1,49.0,1009.7,False,46.2,288,1.2,2022,5,Miami Grand Prix
0 days 00:24:30.788000,32.2,49.0,1009.7,False,46.2,315,1.5,2022,5,Miami Grand Prix
0 days 00:25:30.795000,32.3,48.0,1009.7,False,46.0,321,1.7,2022,5,Miami Grand Prix
0 days 00:26:30.806000,32.3,48.0,1009.7,False,46.3,332,1.6,2022,5,Miami Grand Prix
0 days 00:27:30.804000,32.3,48.0,1009.9,False,46.6,47,0.6,2022,5,Miami Grand Prix
0 days 00:28:30.803000,32.3,49.0,1009.9,False,46.6,8,1.1,2022,5,Miami Grand Prix
0 days 00:29:30.807000,32.3,48.0,1009.7,False,47.6,329,0.8,2022,5,Miami Grand Prix
0 days 00:30:30.827000,32.3,48.0,1009.7,False,46.8,51,1.3,2022,5,Miami Grand Prix
0 days 00:31:30.836000,32.3,48.0,1009.7,False,45.9,314,1.2,2022,5,Miami Grand Prix
0 days 00:32:30.836000,32.3,48.0,1009.7,False,45.0,0,1.8,2022,5,Miami Grand Prix
0 days 00:33:30.841000,32.2,49.0,1009.7,False,43.9,349,0.8,2022,5,Miami Grand Prix
0 days 00:34:30.835000,32.1,49.0,1009.5,False,43.8,325,1.8,2022,5,Miami Grand Prix
0 days 00:35:30.836000,32.2,49.0,1009.7,False,44.3,322,1.7,2022,5,Miami Grand Prix
0 days 00:36:30.835000,32.1,50.0,1009.5,False,44.4,316,3.0,2022,5,Miami Grand Prix
0 days 00:37:30.842000,32.0,48.0,1009.5,False,44.4,269,2.0,2022,5,Miami Grand Prix
0 days 00:38:30.836000,32.0,47.0,1009.7,False,45.1,333,0.4,2022,5,Miami Grand Prix
0 days 00:39:30.835000,32.0,48.0,1009.5,False,45.5,289,1.7,2022,5,Miami Grand Prix
0 days 00:40:30.835000,32.2,47.0,1009.7,False,45.5,285,2.2,2022,5,Miami Grand Prix
0 days 00:41:30.853000,32.2,47.0,1009.5,False,45.1,292,1.8,2022,5,Miami Grand Prix
0 days 00:42:30.853000,32.1,47.0,1009.5,False,45.1,300,2.5,2022,5,Miami Grand Prix
0 days 00:43:30.853000,32.2,47.0,1009.5,False,45.1,313,2.0,2022,5,Miami Grand Prix
0 days 00:44:30.855000,32.1,47.0,1009.5,False,44.3,310,1.5,2022,5,Miami Grand Prix
0 days 00:45:30.873000,31.9,48.0,1009.5,False,43.2,320,1.7,2022,5,Miami Grand Prix
0 days 00:46:30.875000,31.9,48.0,1009.5,False,43.2,316,2.0,2022,5,Miami Grand Prix
0 days 00:47:30.882000,31.8,48.0,1009.4,False,43.0,20,1.2,2022,5,Miami Grand Prix
0 days 00:48:30.896000,31.8,47.0,1009.5,False,42.8,63,1.2,2022,5,Miami Grand Prix
0 days 00:49:30.912000,31.6,47.0,1009.4,False,42.8,33,1.2,2022,5,Miami Grand Prix
0 days 00:50:30.912000,31.5,47.0,1009.5,False,42.6,53,0.8,2022,5,Miami Grand Prix
0 days 00:51:30.928000,31.5,47.0,1009.5,False,42.7,43,0.8,2022,5,Miami Grand Prix
0 days 00:52:30.963000,31.4,50.0,1009.5,False,42.5,42,2.2,2022,5,Miami Grand Prix
0 days 00:53:30.949000,31.1,54.0,1009.5,False,41.2,44,1.0,2022,5,Miami Grand Prix
0 days 00:54:30.960000,31.0,57.0,1009.5,False,39.9,0,0.6,2022,5,Miami Grand Prix
0 days 00:55:30.961000,30.8,58.0,1009.5,False,39.9,94,0.5,2022,5,Miami Grand Prix
0 days 00:56:30.963000,30.5,59.0,1009.5,False,39.6,100,1.5,2022,5,Miami Grand Prix
0 days 00:57:30.975000,30.3,60.0,1009.5,False,39.1,147,1.7,2022,5,Miami Grand Prix
0 days 00:58:30.976000,30.2,61.0,1009.7,False,38.9,156,1.8,2022,5,Miami Grand Prix
0 days 00:59:30.976000,30.0,63.0,1009.5,False,38.1,147,1.2,2022,5,Miami Grand Prix
0 days 01:00:30.981000,30.0,63.0,1009.5,False,38.2,127,1.7,2022,5,Miami Grand Prix
0 days 01:01:31.006000,30.1,64.0,1009.5,False,39.0,161,1.0,2022,5,Miami Grand Prix
0 days 01:02:31.021000,30.2,64.0,1009.7,False,39.0,156,2.5,2022,5,Miami Grand Prix
0 days 01:03:31.037000,30.2,63.0,1009.7,False,39.7,119,2.0,2022,5,Miami Grand Prix
0 days 01:04:31.039000,30.2,63.0,1009.4,False,39.7,150,1.6,2022,5,Miami Grand Prix
0 days 01:05:31.048000,30.4,62.0,1009.5,False,40.4,140,1.7,2022,5,Miami Grand Prix
0 days 01:06:31.038000,30.7,62.0,1009.2,False,42.4,153,1.7,2022,5,Miami Grand Prix
0 days 01:07:31.041000,31.0,61.0,1009.2,False,44.0,94,2.5,2022,5,Miami Grand Prix
0 days 01:08:31.038000,31.3,60.0,1009.4,False,46.5,165,1.7,2022,5,Miami Grand Prix
0 days 01:09:31.047000,31.4,59.0,1009.4,False,46.5,139,2.2,2022,5,Miami Grand Prix
0 days 01:10:31.045000,31.3,60.0,1009.2,False,46.4,142,2.0,2022,5,Miami Grand Prix
0 days 01:11:31.038000,31.3,61.0,1009.4,False,46.0,161,2.4,2022,5,Miami Grand Prix
0 days 01:12:31.038000,31.4,61.0,1009.4,False,46.0,89,1.5,2022,5,Miami Grand Prix
0 days 01:13:31.038000,31.5,60.0,1009.4,False,46.3,182,1.2,2022,5,Miami Grand Prix
0 days 01:14:31.040000,31.7,60.0,1009.2,False,48.1,152,2.2,2022,5,Miami Grand Prix
0 days 01:15:31.038000,31.7,59.0,1009.2,False,46.7,104,2.7,2022,5,Miami Grand Prix
0 days 01:16:31.038000,31.6,60.0,1009.2,False,46.7,163,1.7,2022,5,Miami Grand Prix
0 days 01:17:31.031000,31.6,59.0,1009.2,False,46.6,118,1.7,2022,5,Miami Grand Prix
0 days 01:18:31.039000,31.3,60.0,1009.2,False,45.0,110,2.4,2022,5,Miami Grand Prix
0 days 01:19:31.038000,31.1,60.0,1009.2,False,44.9,117,1.7,2022,5,Miami Grand Prix
0 days 01:20:31.037000,31.0,61.0,1009.2,False,44.9,148,2.0,2022,5,Miami Grand Prix
0 days 01:21:31.038000,30.9,60.0,1009.2,False,45.6,99,2.7,2022,5,Miami Grand Prix
0 days 01:22:31.037000,30.7,61.0,1009.2,False,45.2,182,2.2,2022,5,Miami Grand Prix
0 days 01:23:31.042000,30.6,61.0,1009.2,False,45.2,155,2.2,2022,5,Miami Grand Prix
0 days 01:24:31.038000,30.5,60.0,1009.2,False,45.2,181,2.5,2022,5,Miami Grand Prix
0 days 01:25:31.039000,30.3,60.0,1009.2,False,46.5,148,3.5,2022,5,Miami Grand Prix
0 days 01:26:31.059000,30.2,61.0,1009.2,False,45.1,133,2.2,2022,5,Miami Grand Prix
0 days 01:27:31.098000,30.0,62.0,1009.2,False,44.8,151,2.7,2022,5,Miami Grand Prix
0 days 01:28:31.085000,30.2,62.0,1009.2,False,45.7,161,1.7,2022,5,Miami Grand Prix
0 days 01:29:31.082000,30.2,62.0,1009.2,False,45.3,165,2.2,2022,5,Miami Grand Prix
0 days 01:30:31.086000,30.2,63.0,1009.2,False,44.7,155,1.7,2022,5,Miami Grand Prix
0 days 01:31:31.086000,30.1,62.0,1009.2,False,43.3,128,2.2,2022,5,Miami Grand Prix
0 days 01:32:31.085000,30.0,62.0,1009.2,False,42.9,155,2.2,2022,5,Miami Grand Prix
0 days 01:33:31.086000,29.9,63.0,1009.4,False,42.6,142,3.5,2022,5,Miami Grand Prix
0 days 01:34:31.095000,29.8,64.0,1009.4,False,42.6,136,2.5,2022,5,Miami Grand Prix
0 days 01:35:31.089000,29.7,64.0,1009.2,False,42.3,106,2.4,2022,5,Miami Grand Prix
0 days 01:36:31.088000,29.8,64.0,1009.2,False,42.3,109,4.0,2022,5,Miami Grand Prix
0 days 01:37:31.086000,29.7,64.0,1009.4,False,42.4,153,3.4,2022,5,Miami Grand Prix
0 days 01:38:31.114000,29.8,63.0,1009.0,False,42.1,154,2.7,2022,5,Miami Grand Prix
0 days 01:39:31.101000,29.9,63.0,1009.2,False,42.3,112,3.2,2022,5,Miami Grand Prix
0 days 01:40:31.100000,30.0,63.0,1009.2,False,42.1,100,3.5,2022,5,Miami Grand Prix
0 days 01:41:31.116000,30.0,64.0,1009.2,False,42.5,149,3.7,2022,5,Miami Grand Prix
0 days 01:42:31.133000,30.0,64.0,1009.0,False,43.7,139,2.5,2022,5,Miami Grand Prix
0 days 01:43:31.131000,30.1,64.0,1009.2,False,44.1,104,1.8,2022,5,Miami Grand Prix
0 days 01:44:31.133000,30.2,63.0,1009.2,False,44.5,160,2.0,2022,5,Miami Grand Prix
0 days 01:45:31.131000,30.2,63.0,1009.0,False,44.5,164,3.4,2022,5,Miami Grand Prix
0 days 01:46:31.135000,30.3,62.0,1009.2,False,46.4,177,4.1,2022,5,Miami Grand Prix
0 days 01:47:31.136000,30.1,63.0,1009.0,False,46.4,158,3.5,2022,5,Miami Grand Prix
0 days 01:48:31.158000,30.0,63.0,1009.0,False,45.6,171,4.6,2022,5,Miami Grand Prix
0 days 01:49:31.135000,30.0,63.0,1009.2,False,45.1,163,3.7,2022,5,Miami Grand Prix
0 days 01:50:31.152000,29.9,63.0,1009.0,False,43.8,114,5.0,2022,5,Miami Grand Prix
0 days 01:51:31.167000,29.8,63.0,1009.2,False,43.8,176,3.2,2022,5,Miami Grand Prix
0 days 01:52:31.168000,29.9,63.0,1009.0,False,45.0,129,3.5,2022,5,Miami Grand Prix
0 days 01:53:31.155000,29.8,63.0,1009.0,False,44.3,167,2.7,2022,5,Miami Grand Prix
0 days 01:54:31.168000,29.9,64.0,1009.2,False,44.3,128,3.7,2022,5,Miami Grand Prix
0 days 01:55:31.180000,29.9,64.0,1009.0,False,44.3,142,3.0,2022,5,Miami Grand Prix
0 days 01:56:31.196000,29.8,63.0,1009.0,False,43.0,125,3.0,2022,5,Miami Grand Prix
0 days 01:57:31.202000,29.6,64.0,1009.0,False,42.1,128,3.2,2022,5,Miami Grand Prix
0 days 01:58:31.202000,29.5,64.0,1009.0,False,41.8,136,3.7,2022,5,Miami Grand Prix
0 days 01:59:31.212000,29.4,64.0,1009.0,False,41.8,160,3.4,2022,5,Miami Grand Prix
0 days 02:00:31.225000,29.4,65.0,1009.0,False,41.0,106,2.7,2022,5,Miami Grand Prix
