Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,IsAccurate,Season,Round,EventName
0 days 01:28:29.939000,BOT,77,0 days 00:01:15.231000,18.0,3.0,,,0 days 00:00:19.292000,0 days 00:00:38.887000,0 days 00:00:17.052000,306.0,244.0,326.0,304.0,False,MEDIUM,18.0,False,Mercedes,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:29:45.343000,BOT,77,0 days 00:01:15.404000,19.0,3.0,,,0 days 00:00:19.064000,0 days 00:00:39.232000,0 days 00:00:17.108000,327.0,249.0,328.0,320.0,False,MEDIUM,19.0,False,Mercedes,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:31:01.013000,BOT,77,0 days 00:01:15.670000,20.0,3.0,,,0 days 00:00:19.179000,0 days 00:00:39.140000,0 days 00:00:17.351000,318.0,247.0,310.0,304.0,False,MEDIUM,20.0,False,Mercedes,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:32:16.080000,BOT,77,0 days 00:01:15.067000,21.0,3.0,,,0 days 00:00:19.003000,0 days 00:00:38.776000,0 days 00:00:17.288000,317.0,251.0,311.0,304.0,False,MEDIUM,21.0,False,Mercedes,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:33:31.489000,BOT,77,0 days 00:01:15.409000,22.0,3.0,,,0 days 00:00:19.298000,0 days 00:00:38.828000,0 days 00:00:17.283000,300.0,250.0,310.0,297.0,False,MEDIUM,22.0,False,Mercedes,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:34:46.628000,BOT,77,0 days 00:01:15.139000,23.0,3.0,,,0 days 00:00:18.955000,0 days 00:00:38.794000,0 days 00:00:17.390000,308.0,245.0,308.0,300.0,False,MEDIUM,23.0,False,Mercedes,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:36:01.649000,BOT,77,0 days 00:01:15.021000,24.0,3.0,,,0 days 00:00:19.165000,0 days 00:00:38.657000,0 days 00:00:17.199000,305.0,251.0,308.0,297.0,False,MEDIUM,24.0,False,Mercedes,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:37:16.668000,BOT,77,0 days 00:01:15.019000,25.0,3.0,,,0 days 00:00:19.020000,0 days 00:00:38.762000,0 days 00:00:17.237000,306.0,247.0,311.0,311.0,False,MEDIUM,25.0,False,Mercedes,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:38:31.814000,BOT,77,0 days 00:01:15.146000,26.0,3.0,,,0 days 00:00:19.387000,0 days 00:00:38.572000,0 days 00:00:17.187000,306.0,252.0,310.0,308.0,False,MEDIUM,26.0,False,Mercedes,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:39:47.056000,BOT,77,0 days 00:01:15.242000,27.0,3.0,,,0 days 00:00:19.169000,0 days 00:00:38.717000,0 days 00:00:17.356000,306.0,248.0,307.0,306.0,False,MEDIUM,27.0,False,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:41:02.390000,BOT,77,0 days 00:01:15.334000,28.0,3.0,,,0 days 00:00:19.131000,0 days 00:00:38.834000,0 days 00:00:17.369000,304.0,243.0,302.0,309.0,False,MEDIUM,28.0,False,Mercedes,1,1.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:42:17.062000,BOT,77,0 days 00:01:14.672000,29.0,3.0,,,0 days 00:00:19.161000,0 days 00:00:38.317000,0 days 00:00:17.194000,302.0,252.0,304.0,298.0,False,MEDIUM,29.0,False,Mercedes,1,1.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:43:44.098000,BOT,77,0 days 00:01:27.036000,30.0,3.0,,0 days 01:43:41.248000,0 days 00:00:19.042000,0 days 00:00:40.782000,0 days 00:00:27.212000,302.0,114.0,,305.0,False,MEDIUM,30.0,False,Mercedes,16,1.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:45:15.736000,BOT,77,0 days 00:01:31.638000,31.0,4.0,0 days 01:44:04.829000,,0 days 00:00:36.936000,0 days 00:00:37.865000,0 days 00:00:16.837000,300.0,252.0,304.0,305.0,False,HARD,1.0,True,Mercedes,671,3.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:46:28.738000,BOT,77,0 days 00:01:13.002000,32.0,4.0,,,0 days 00:00:18.766000,0 days 00:00:37.437000,0 days 00:00:16.799000,303.0,255.0,304.0,306.0,True,HARD,2.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:47:42.321000,BOT,77,0 days 00:01:13.583000,33.0,4.0,,,0 days 00:00:18.906000,0 days 00:00:37.756000,0 days 00:00:16.921000,301.0,255.0,305.0,300.0,False,HARD,3.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:48:55.406000,BOT,77,0 days 00:01:13.085000,34.0,4.0,,,0 days 00:00:18.705000,0 days 00:00:37.470000,0 days 00:00:16.910000,304.0,252.0,307.0,306.0,False,HARD,4.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:50:08.764000,BOT,77,0 days 00:01:13.358000,35.0,4.0,,,0 days 00:00:18.777000,0 days 00:00:37.707000,0 days 00:00:16.874000,300.0,254.0,306.0,304.0,False,HARD,5.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:51:22.317000,BOT,77,0 days 00:01:13.553000,36.0,4.0,,,0 days 00:00:18.894000,0 days 00:00:37.751000,0 days 00:00:16.908000,303.0,256.0,304.0,302.0,False,HARD,6.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:52:35.828000,BOT,77,0 days 00:01:13.511000,37.0,4.0,,,0 days 00:00:18.883000,0 days 00:00:37.685000,0 days 00:00:16.943000,305.0,255.0,307.0,302.0,False,HARD,7.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:53:49.358000,BOT,77,0 days 00:01:13.530000,38.0,4.0,,,0 days 00:00:18.783000,0 days 00:00:37.835000,0 days 00:00:16.912000,303.0,256.0,308.0,307.0,False,HARD,8.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:55:02.942000,BOT,77,0 days 00:01:13.584000,39.0,4.0,,,0 days 00:00:18.759000,0 days 00:00:37.833000,0 days 00:00:16.992000,305.0,255.0,305.0,308.0,False,HARD,9.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:56:16.603000,BOT,77,0 days 00:01:13.661000,40.0,4.0,,,0 days 00:00:18.891000,0 days 00:00:37.872000,0 days 00:00:16.898000,307.0,255.0,307.0,301.0,False,HARD,10.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:57:34.166000,BOT,77,0 days 00:01:17.563000,41.0,4.0,,0 days 01:57:31.325000,0 days 00:00:18.958000,0 days 00:00:38.029000,0 days 00:00:20.576000,305.0,249.0,,308.0,False,HARD,11.0,True,Mercedes,1,2.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:59:04.763000,BOT,77,0 days 00:01:30.597000,42.0,5.0,0 days 01:57:54.475000,,0 days 00:00:36.214000,0 days 00:00:37.852000,0 days 00:00:16.531000,302.0,251.0,324.0,308.0,False,HARD,1.0,True,Mercedes,1,4.0,,,False,2021,19,São Paulo Grand Prix
0 days 02:00:17.625000,BOT,77,0 days 00:01:12.862000,43.0,5.0,,,0 days 00:00:18.883000,0 days 00:00:37.177000,0 days 00:00:16.802000,305.0,246.0,307.0,315.0,True,HARD,2.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:01:30.591000,BOT,77,0 days 00:01:12.966000,44.0,5.0,,,0 days 00:00:18.667000,0 days 00:00:37.491000,0 days 00:00:16.808000,302.0,255.0,313.0,304.0,False,HARD,3.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:02:43.792000,BOT,77,0 days 00:01:13.201000,45.0,5.0,,,0 days 00:00:18.699000,0 days 00:00:37.720000,0 days 00:00:16.782000,309.0,254.0,309.0,310.0,False,HARD,4.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:03:56.855000,BOT,77,0 days 00:01:13.063000,46.0,5.0,,,0 days 00:00:18.738000,0 days 00:00:37.510000,0 days 00:00:16.815000,304.0,254.0,311.0,307.0,False,HARD,5.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:05:10.032000,BOT,77,0 days 00:01:13.177000,47.0,5.0,,,0 days 00:00:18.585000,0 days 00:00:37.726000,0 days 00:00:16.866000,309.0,254.0,310.0,311.0,False,HARD,6.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:06:23.473000,BOT,77,0 days 00:01:13.441000,48.0,5.0,,,0 days 00:00:18.829000,0 days 00:00:37.711000,0 days 00:00:16.901000,305.0,254.0,307.0,309.0,False,HARD,7.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:07:35.999000,BOT,77,0 days 00:01:12.526000,49.0,5.0,,,0 days 00:00:18.492000,0 days 00:00:37.203000,0 days 00:00:16.831000,309.0,257.0,306.0,310.0,True,HARD,8.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:08:49.409000,BOT,77,0 days 00:01:13.410000,50.0,5.0,,,0 days 00:00:18.939000,0 days 00:00:37.569000,0 days 00:00:16.902000,296.0,252.0,306.0,309.0,False,HARD,9.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:10:02.623000,BOT,77,0 days 00:01:13.214000,51.0,5.0,,,0 days 00:00:18.679000,0 days 00:00:37.703000,0 days 00:00:16.832000,297.0,251.0,306.0,305.0,False,HARD,10.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:11:15.697000,BOT,77,0 days 00:01:13.074000,52.0,5.0,,,0 days 00:00:18.676000,0 days 00:00:37.608000,0 days 00:00:16.790000,304.0,257.0,306.0,302.0,False,HARD,11.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:12:28.664000,BOT,77,0 days 00:01:12.967000,53.0,5.0,,,0 days 00:00:18.690000,0 days 00:00:37.487000,0 days 00:00:16.790000,306.0,257.0,306.0,304.0,False,HARD,12.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:13:41.815000,BOT,77,0 days 00:01:13.151000,54.0,5.0,,,0 days 00:00:18.817000,0 days 00:00:37.469000,0 days 00:00:16.865000,299.0,250.0,309.0,299.0,False,HARD,13.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:14:54.770000,BOT,77,0 days 00:01:12.955000,55.0,5.0,,,0 days 00:00:18.701000,0 days 00:00:37.412000,0 days 00:00:16.842000,305.0,257.0,308.0,303.0,False,HARD,14.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:16:08.191000,BOT,77,0 days 00:01:13.421000,56.0,5.0,,,0 days 00:00:18.767000,0 days 00:00:37.767000,0 days 00:00:16.887000,305.0,248.0,325.0,308.0,False,HARD,15.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:17:21.163000,BOT,77,0 days 00:01:12.972000,57.0,5.0,,,0 days 00:00:18.704000,0 days 00:00:37.389000,0 days 00:00:16.879000,305.0,257.0,306.0,309.0,False,HARD,16.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:18:34.094000,BOT,77,0 days 00:01:12.931000,58.0,5.0,,,0 days 00:00:18.710000,0 days 00:00:37.383000,0 days 00:00:16.838000,305.0,257.0,307.0,302.0,False,HARD,17.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:19:47.379000,BOT,77,0 days 00:01:13.285000,59.0,5.0,,,0 days 00:00:18.719000,0 days 00:00:37.674000,0 days 00:00:16.892000,306.0,256.0,307.0,304.0,False,HARD,18.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:21:00.209000,BOT,77,0 days 00:01:12.830000,60.0,5.0,,,0 days 00:00:18.623000,0 days 00:00:37.345000,0 days 00:00:16.862000,306.0,258.0,307.0,307.0,False,HARD,19.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:22:13.097000,BOT,77,0 days 00:01:12.888000,61.0,5.0,,,0 days 00:00:18.593000,0 days 00:00:37.321000,0 days 00:00:16.974000,307.0,258.0,308.0,308.0,False,HARD,20.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:23:26.682000,BOT,77,0 days 00:01:13.585000,62.0,5.0,,,0 days 00:00:18.942000,0 days 00:00:37.679000,0 days 00:00:16.964000,304.0,254.0,310.0,307.0,False,HARD,21.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:24:40.065000,BOT,77,0 days 00:01:13.383000,63.0,5.0,,,0 days 00:00:18.760000,0 days 00:00:37.620000,0 days 00:00:17.003000,305.0,258.0,314.0,306.0,False,HARD,22.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:25:54.112000,BOT,77,0 days 00:01:14.047000,64.0,5.0,,,0 days 00:00:18.963000,0 days 00:00:38.091000,0 days 00:00:16.993000,316.0,252.0,312.0,306.0,False,HARD,23.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:27:07.458000,BOT,77,0 days 00:01:13.346000,65.0,5.0,,,0 days 00:00:18.876000,0 days 00:00:37.595000,0 days 00:00:16.875000,322.0,257.0,306.0,310.0,False,HARD,24.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:28:21.080000,BOT,77,0 days 00:01:13.622000,66.0,5.0,,,0 days 00:00:18.801000,0 days 00:00:37.839000,0 days 00:00:16.982000,308.0,256.0,307.0,303.0,False,HARD,25.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:29:34.507000,BOT,77,0 days 00:01:13.427000,67.0,5.0,,,0 days 00:00:18.737000,0 days 00:00:37.794000,0 days 00:00:16.896000,308.0,256.0,308.0,311.0,False,HARD,26.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:30:48.384000,BOT,77,0 days 00:01:13.877000,68.0,5.0,,,0 days 00:00:18.753000,0 days 00:00:38.121000,0 days 00:00:17.003000,308.0,250.0,320.0,310.0,False,HARD,27.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:32:01.547000,BOT,77,0 days 00:01:13.163000,69.0,5.0,,,0 days 00:00:18.656000,0 days 00:00:37.590000,0 days 00:00:16.917000,305.0,258.0,307.0,320.0,False,HARD,28.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:33:14.918000,BOT,77,0 days 00:01:13.371000,70.0,5.0,,,0 days 00:00:18.713000,0 days 00:00:37.701000,0 days 00:00:16.957000,308.0,258.0,308.0,308.0,False,HARD,29.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:34:28.372000,BOT,77,0 days 00:01:13.454000,71.0,5.0,,,0 days 00:00:18.846000,0 days 00:00:37.711000,0 days 00:00:16.897000,312.0,259.0,307.0,309.0,False,HARD,30.0,True,Mercedes,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:03:11.596000,PER,11,0 days 00:01:19.651000,1.0,1.0,,,,0 days 00:00:38.763000,0 days 00:00:17.229000,315.0,245.0,301.0,223.0,False,MEDIUM,1.0,True,Red Bull Racing,1,2.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:04:26.322000,PER,11,0 days 00:01:14.726000,2.0,1.0,,,0 days 00:00:19.224000,0 days 00:00:38.299000,0 days 00:00:17.203000,307.0,244.0,302.0,293.0,True,MEDIUM,2.0,True,Red Bull Racing,1,2.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:05:40.948000,PER,11,0 days 00:01:14.626000,3.0,1.0,,,0 days 00:00:19.193000,0 days 00:00:38.303000,0 days 00:00:17.130000,308.0,250.0,304.0,290.0,True,MEDIUM,3.0,True,Red Bull Racing,1,2.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:06:55.637000,PER,11,0 days 00:01:14.689000,4.0,1.0,,,0 days 00:00:19.102000,0 days 00:00:38.333000,0 days 00:00:17.254000,308.0,250.0,304.0,300.0,False,MEDIUM,4.0,True,Red Bull Racing,1,2.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:08:10.232000,PER,11,0 days 00:01:14.595000,5.0,1.0,,,0 days 00:00:19.170000,0 days 00:00:38.315000,0 days 00:00:17.110000,308.0,250.0,304.0,295.0,True,MEDIUM,5.0,True,Red Bull Racing,1,2.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:09:38.902000,PER,11,0 days 00:01:28.670000,6.0,1.0,,,0 days 00:00:19.187000,0 days 00:00:47.247000,0 days 00:00:22.236000,309.0,195.0,223.0,299.0,False,MEDIUM,6.0,True,Red Bull Racing,14,2.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:11:38.009000,PER,11,0 days 00:01:59.107000,7.0,1.0,,0 days 01:11:35.164000,0 days 00:00:24.377000,0 days 00:01:00.248000,0 days 00:00:34.482000,177.0,124.0,,253.0,False,MEDIUM,7.0,True,Red Bull Racing,4,2.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:13:51.462000,PER,11,0 days 00:02:13.453000,8.0,2.0,0 days 01:11:53.750000,0 days 01:13:48.608000,0 days 00:00:40.633000,0 days 00:00:59.229000,0 days 00:00:33.591000,96.0,169.0,,253.0,False,MEDIUM,8.0,False,Red Bull Racing,4,2.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:16:19.787000,PER,11,0 days 00:02:28.325000,9.0,3.0,0 days 01:14:07.978000,,0 days 00:00:42.949000,0 days 00:01:05.306000,0 days 00:00:40.070000,87.0,121.0,217.0,253.0,False,MEDIUM,9.0,False,Red Bull Racing,41,2.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:17:35.579000,PER,11,0 days 00:01:15.792000,10.0,3.0,,,0 days 00:00:20.226000,0 days 00:00:38.319000,0 days 00:00:17.247000,309.0,250.0,302.0,268.0,False,MEDIUM,10.0,False,Red Bull Racing,1,2.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:18:50.200000,PER,11,0 days 00:01:14.621000,11.0,3.0,,,0 days 00:00:19.144000,0 days 00:00:38.192000,0 days 00:00:17.285000,307.0,247.0,302.0,304.0,False,MEDIUM,11.0,False,Red Bull Racing,1,2.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:20:25.178000,PER,11,0 days 00:01:34.978000,12.0,3.0,,,0 days 00:00:19.205000,0 days 00:00:52.056000,0 days 00:00:23.717000,307.0,191.0,224.0,302.0,False,MEDIUM,12.0,False,Red Bull Racing,16,2.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:22:05.136000,PER,11,0 days 00:01:39.958000,13.0,3.0,,,0 days 00:00:26.976000,0 days 00:00:49.063000,0 days 00:00:23.919000,237.0,221.0,131.0,203.0,False,MEDIUM,13.0,False,Red Bull Racing,6,2.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:23:29.134000,PER,11,0 days 00:01:23.998000,14.0,3.0,,,0 days 00:00:25.544000,0 days 00:00:41.233000,0 days 00:00:17.221000,276.0,247.0,302.0,226.0,False,MEDIUM,14.0,False,Red Bull Racing,671,2.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:24:43.613000,PER,11,0 days 00:01:14.479000,15.0,3.0,,,0 days 00:00:19.121000,0 days 00:00:38.126000,0 days 00:00:17.232000,305.0,250.0,303.0,304.0,True,MEDIUM,15.0,False,Red Bull Racing,1,2.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:25:58.063000,PER,11,0 days 00:01:14.450000,16.0,3.0,,,0 days 00:00:19.132000,0 days 00:00:38.097000,0 days 00:00:17.221000,308.0,252.0,303.0,304.0,True,MEDIUM,16.0,False,Red Bull Racing,1,2.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:27:13,PER,11,0 days 00:01:14.937000,17.0,3.0,,,0 days 00:00:19.171000,0 days 00:00:38.438000,0 days 00:00:17.328000,306.0,250.0,299.0,299.0,False,MEDIUM,17.0,False,Red Bull Racing,1,2.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:28:28.853000,PER,11,0 days 00:01:15.853000,18.0,3.0,,,0 days 00:00:19.576000,0 days 00:00:38.879000,0 days 00:00:17.398000,324.0,253.0,300.0,291.0,False,MEDIUM,18.0,False,Red Bull Racing,1,2.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:29:44.877000,PER,11,0 days 00:01:16.024000,19.0,3.0,,,0 days 00:00:19.594000,0 days 00:00:39.100000,0 days 00:00:17.330000,321.0,248.0,304.0,303.0,False,MEDIUM,19.0,False,Red Bull Racing,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:31:00.125000,PER,11,0 days 00:01:15.248000,20.0,3.0,,,0 days 00:00:19.283000,0 days 00:00:38.597000,0 days 00:00:17.368000,307.0,250.0,302.0,307.0,False,MEDIUM,20.0,False,Red Bull Racing,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:32:15.097000,PER,11,0 days 00:01:14.972000,21.0,3.0,,,0 days 00:00:19.101000,0 days 00:00:38.569000,0 days 00:00:17.302000,307.0,252.0,302.0,304.0,False,MEDIUM,21.0,False,Red Bull Racing,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:33:29.993000,PER,11,0 days 00:01:14.896000,22.0,3.0,,,0 days 00:00:19.141000,0 days 00:00:38.474000,0 days 00:00:17.281000,306.0,249.0,302.0,300.0,False,MEDIUM,22.0,False,Red Bull Racing,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:34:44.787000,PER,11,0 days 00:01:14.794000,23.0,3.0,,,0 days 00:00:19.067000,0 days 00:00:38.357000,0 days 00:00:17.370000,308.0,253.0,302.0,300.0,False,MEDIUM,23.0,False,Red Bull Racing,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:35:59.823000,PER,11,0 days 00:01:15.036000,24.0,3.0,,,0 days 00:00:19.127000,0 days 00:00:38.581000,0 days 00:00:17.328000,307.0,249.0,300.0,298.0,False,MEDIUM,24.0,False,Red Bull Racing,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:37:15.120000,PER,11,0 days 00:01:15.297000,25.0,3.0,,,0 days 00:00:19.101000,0 days 00:00:38.796000,0 days 00:00:17.400000,307.0,244.0,306.0,304.0,False,MEDIUM,25.0,False,Red Bull Racing,1,3.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:38:30.255000,PER,11,0 days 00:01:15.135000,26.0,3.0,,,0 days 00:00:19.165000,0 days 00:00:38.623000,0 days 00:00:17.347000,307.0,248.0,302.0,304.0,False,MEDIUM,26.0,False,Red Bull Racing,1,2.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:39:45.527000,PER,11,0 days 00:01:15.272000,27.0,3.0,,,0 days 00:00:19.208000,0 days 00:00:38.633000,0 days 00:00:17.431000,305.0,248.0,299.0,298.0,False,MEDIUM,27.0,False,Red Bull Racing,1,2.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:41:04.715000,PER,11,0 days 00:01:19.188000,28.0,3.0,,0 days 01:41:01.870000,0 days 00:00:19.221000,0 days 00:00:38.683000,0 days 00:00:21.284000,304.0,247.0,,300.0,False,MEDIUM,28.0,False,Red Bull Racing,1,2.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:42:36.704000,PER,11,0 days 00:01:31.989000,29.0,4.0,0 days 01:41:25.333000,,0 days 00:00:36.986000,0 days 00:00:38.070000,0 days 00:00:16.933000,297.0,252.0,303.0,300.0,False,HARD,1.0,True,Red Bull Racing,1,5.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:44:04.984000,PER,11,0 days 00:01:28.280000,30.0,4.0,,,0 days 00:00:18.909000,0 days 00:00:46.444000,0 days 00:00:22.927000,306.0,225.0,286.0,297.0,False,HARD,2.0,True,Red Bull Racing,167,5.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:45:18.682000,PER,11,0 days 00:01:13.698000,31.0,4.0,,,0 days 00:00:19.039000,0 days 00:00:37.712000,0 days 00:00:16.947000,305.0,254.0,302.0,295.0,True,HARD,3.0,True,Red Bull Racing,71,4.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:46:32.248000,PER,11,0 days 00:01:13.566000,32.0,4.0,,,0 days 00:00:18.848000,0 days 00:00:37.726000,0 days 00:00:16.992000,307.0,253.0,303.0,301.0,True,HARD,4.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:47:45.784000,PER,11,0 days 00:01:13.536000,33.0,4.0,,,0 days 00:00:18.858000,0 days 00:00:37.607000,0 days 00:00:17.071000,307.0,255.0,302.0,302.0,True,HARD,5.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:48:59.491000,PER,11,0 days 00:01:13.707000,34.0,4.0,,,0 days 00:00:18.853000,0 days 00:00:37.767000,0 days 00:00:17.087000,307.0,255.0,304.0,302.0,False,HARD,6.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:50:13.163000,PER,11,0 days 00:01:13.672000,35.0,4.0,,,0 days 00:00:18.998000,0 days 00:00:37.681000,0 days 00:00:16.993000,306.0,251.0,303.0,308.0,False,HARD,7.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:51:26.680000,PER,11,0 days 00:01:13.517000,36.0,4.0,,,0 days 00:00:18.957000,0 days 00:00:37.589000,0 days 00:00:16.971000,306.0,257.0,301.0,303.0,True,HARD,8.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:52:40.281000,PER,11,0 days 00:01:13.601000,37.0,4.0,,,0 days 00:00:19.068000,0 days 00:00:37.464000,0 days 00:00:17.069000,308.0,257.0,303.0,299.0,False,HARD,9.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:53:53.766000,PER,11,0 days 00:01:13.485000,38.0,4.0,,,0 days 00:00:18.896000,0 days 00:00:37.592000,0 days 00:00:16.997000,308.0,255.0,304.0,304.0,True,HARD,10.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:55:07.348000,PER,11,0 days 00:01:13.582000,39.0,4.0,,,0 days 00:00:18.936000,0 days 00:00:37.632000,0 days 00:00:17.014000,308.0,256.0,303.0,302.0,False,HARD,11.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:56:20.847000,PER,11,0 days 00:01:13.499000,40.0,4.0,,,0 days 00:00:18.871000,0 days 00:00:37.595000,0 days 00:00:17.033000,309.0,257.0,303.0,305.0,False,HARD,12.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:57:34.733000,PER,11,0 days 00:01:13.886000,41.0,4.0,,,0 days 00:00:19.033000,0 days 00:00:37.811000,0 days 00:00:17.042000,307.0,255.0,300.0,306.0,False,HARD,13.0,True,Red Bull Racing,1,3.0,,,True,2021,19,São Paulo Grand Prix
