Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,Season,Round,EventName
2021-04-18 13:57:41,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,33.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 13:57:41,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,33.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:05:21,Other,TURN 2 INCIDENT INVOLVING CAR 77 (BOT) AND CAR 63 (RUS) WILL BE INVESTIGATED AFTER THE RACE,,,,,,34.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:12:58,Other,"AT THE 5 MINUTES SIGNAL THE FOLLOWING CARS SHOULD BE ROLLED TO PIT EXIT: 18, 7, 44, 22, 99, 14, 31, 10, 5, 47 AND 9",,,,,,34.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:14:47,Other,RACE WILL RESUME AT 16:25,,,,,,34.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:19:48,Flag,TRACK CLEAR,,CLEAR,Track,,,34.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:22:42,SafetyCar,SAFETY CAR THROUGH THE PIT LANE,THROUGH THE PIT LANE,,,,,34.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:25:16,Other,PIT LANE ENTRY OPEN,,,,,,34.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:25:35,Other,SAFETY CAR WILL ENTER PITS: ROLLING START,,,,,,34.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:28:10,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,35.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:28:30,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,35.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:28:44,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4,,,,,,35.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:29:57,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,36.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:32:24,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,38.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:32:30,Drs,DRS ENABLED,ENABLED,,,,,38.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:32:33,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,38.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:32:39,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,38.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:32:40,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,38.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:33:25,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:33:25,,BLUE,Driver,,9,39.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:33:42,Other,CAR 47 (MSC) TIME 1:23.893 DELETED - TRACK LIMITS AT TURN 9,,,,,,39.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:37:06,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:37:05,,BLUE,Driver,,47,41.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:37:39,Other,CAR 22 (TSU) TIME 1:20.001 DELETED - TRACK LIMITS AT TURN 9,,,,,,42.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:39:10,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:39:09,,BLUE,Driver,,9,43.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:40:33,Other,CAR 22 (TSU) TIME 1:19.660 DELETED - TRACK LIMITS AT TURN 9,,,,,,44.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:42:08,Other,CAR 22 (TSU) TIME 1:19.890 DELETED - TRACK LIMITS AT TURN 15,,,,,,45.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:42:37,Flag,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - TRACK LIMITS,,BLACK AND WHITE,Driver,,22,46.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:43:30,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:43:29,,BLUE,Driver,,47,46.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:45:47,Other,CAR 14 (ALO) TIME 1:20.029 DELETED - TRACK LIMITS AT TURN 9,,,,,,48.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:48:03,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:48:03,,BLUE,Driver,,9,50.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:53:50,Other,CAR 22 (TSU) TIME 1:19.711 DELETED - TRACK LIMITS AT TURN 9,,,,,,54.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:54:32,Other,INCIDENT INVOLVING CAR 7 (RAI) WILL BE INVESTIGATED AFTER THE RACE - ROLLING START PROCEDURE INFRINGEMENT,,,,,,55.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:54:50,Other,5 SECOND TIME PENALTY FOR CAR 22 (TSU) - TRACK LIMITS,,,,,,55.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:54:50,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:54:50,,BLUE,Driver,,9,55.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:55:03,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:55:02,,BLUE,Driver,,9,55.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:55:27,Other,CAR 99 (GIO) TIME 1:19.707 DELETED - TRACK LIMITS AT TURN 9,,,,,,56.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 14:57:00,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:57:00,,BLUE,Driver,,99,57.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 15:00:10,Other,CAR 3 (RIC) TIME 1:19.786 DELETED - TRACK LIMITS AT TURN 15,,,,,,59.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 15:03:25,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,62.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 15:03:33,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,62.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 15:05:03,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 17:05:02,,BLUE,Driver,,47,63.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 15:05:55,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,63.0,2021,2,Emilia Romagna Grand Prix
2021-04-18 15:06:25,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 17:06:25,,BLUE,Driver,,9,63.0,2021,2,Emilia Romagna Grand Prix
2021-05-02 13:45:07,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1.0,2021,3,Portuguese Grand Prix
2021-05-02 13:57:46,Drs,DRS DISABLED,DISABLED,,,,,1.0,2021,3,Portuguese Grand Prix
2021-05-02 14:03:03,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2021,3,Portuguese Grand Prix
2021-05-02 14:05:04,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,2.0,2021,3,Portuguese Grand Prix
2021-05-02 14:05:09,SafetyCar,SAFETY CAR THROUGH THE PIT LANE,THROUGH THE PIT LANE,,,,,2.0,2021,3,Portuguese Grand Prix
2021-05-02 14:09:46,Other,SAFETY CAR WILL USE START/FINISH STRAIGHT,,,,,,4.0,2021,3,Portuguese Grand Prix
2021-05-02 14:13:29,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,6.0,2021,3,Portuguese Grand Prix
2021-05-02 14:14:53,Flag,TRACK CLEAR,,CLEAR,Track,,,6.0,2021,3,Portuguese Grand Prix
2021-05-02 14:17:59,Drs,DRS ENABLED,ENABLED,,,,,9.0,2021,3,Portuguese Grand Prix
2021-05-02 14:19:27,Other,CAR 9 (MAZ) TIME 1:28.577 DELETED - TRACK LIMITS AT TURN 1,,,,,,10.0,2021,3,Portuguese Grand Prix
2021-05-02 14:21:04,Other,CAR 22 (TSU) TIME 1:24.972 DELETED - TRACK LIMITS AT TURN 4,,,,,,11.0,2021,3,Portuguese Grand Prix
2021-05-02 14:21:52,Other,MAIN STRAIGHT INCIDENT INVOLVING CARS 7 (RAI) AND 99 (GIO) NOTED - NO INVESTIGATION NECESSARY,,,,,,11.0,2021,3,Portuguese Grand Prix
2021-05-02 14:22:35,Other,CAR 22 (TSU) TIME 1:24.489 DELETED - TRACK LIMITS AT TURN 1,,,,,,12.0,2021,3,Portuguese Grand Prix
2021-05-02 14:22:40,Other,CAR 47 (MSC) TIME 1:25.244 DELETED - TRACK LIMITS AT TURN 1,,,,,,12.0,2021,3,Portuguese Grand Prix
2021-05-02 14:24:17,Other,CAR 9 (MAZ) TIME 1:25.308 DELETED - TRACK LIMITS AT TURN 1,,,,,,13.0,2021,3,Portuguese Grand Prix
2021-05-02 14:32:00,Other,CAR 4 (NOR) TIME 1:23.636 DELETED - TRACK LIMITS AT TURN 4,,,,,,19.0,2021,3,Portuguese Grand Prix
2021-05-02 14:33:35,Other,CAR 18 (STR) TIME 1:23.890 DELETED - TRACK LIMITS AT TURN 1,,,,,,20.0,2021,3,Portuguese Grand Prix
2021-05-02 14:40:10,Other,CAR 33 (VER) TIME 1:22.813 DELETED - TRACK LIMITS AT TURN 4,,,,,,25.0,2021,3,Portuguese Grand Prix
2021-05-02 14:42:28,Other,CAR 47 (MSC) TIME 1:26.159 DELETED - TRACK LIMITS AT TURN 1,,,,,,26.0,2021,3,Portuguese Grand Prix
2021-05-02 14:43:28,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:43:28,,BLUE,Driver,,6,27.0,2021,3,Portuguese Grand Prix
2021-05-02 14:43:49,Other,CAR 5 (VET) TIME 1:23.341 DELETED - TRACK LIMITS AT TURN 1,,,,,,27.0,2021,3,Portuguese Grand Prix
2021-05-02 14:44:20,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:44:19,,BLUE,Driver,,6,28.0,2021,3,Portuguese Grand Prix
2021-05-02 14:47:30,Other,CAR 14 (ALO) TIME 1:23.275 DELETED - TRACK LIMITS AT TURN 1,,,,,,30.0,2021,3,Portuguese Grand Prix
2021-05-02 14:49:14,Other,CAR 10 (GAS) TIME 1:23.003 DELETED - TRACK LIMITS AT TURN 4,,,,,,31.0,2021,3,Portuguese Grand Prix
2021-05-02 14:49:20,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 15:49:20,,BLUE,Driver,,63,31.0,2021,3,Portuguese Grand Prix
2021-05-02 14:49:51,Other,CAR 6 (LAT) TIME 1:24.292 DELETED - TRACK LIMITS AT TURN 1,,,,,,32.0,2021,3,Portuguese Grand Prix
2021-05-02 14:50:08,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:50:07,,BLUE,Driver,,6,32.0,2021,3,Portuguese Grand Prix
2021-05-02 14:54:48,Other,CAR 10 (GAS) TIME 1:24.121 DELETED - TRACK LIMITS AT TURN 1,,,,,,35.0,2021,3,Portuguese Grand Prix
2021-05-02 14:55:26,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:55:25,,BLUE,Driver,,9,36.0,2021,3,Portuguese Grand Prix
2021-05-02 14:55:52,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:55:52,,BLUE,Driver,,9,36.0,2021,3,Portuguese Grand Prix
2021-05-02 14:55:57,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:55:56,,BLUE,Driver,,22,36.0,2021,3,Portuguese Grand Prix
2021-05-02 14:58:43,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:58:42,,BLUE,Driver,,47,38.0,2021,3,Portuguese Grand Prix
2021-05-02 14:59:06,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 15:59:06,,BLUE,Driver,,6,38.0,2021,3,Portuguese Grand Prix
2021-05-02 14:59:31,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:59:30,,BLUE,Driver,,47,39.0,2021,3,Portuguese Grand Prix
2021-05-02 15:00:09,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:00:09,,BLUE,Driver,,63,39.0,2021,3,Portuguese Grand Prix
2021-05-02 15:00:12,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:00:11,,BLUE,Driver,,6,39.0,2021,3,Portuguese Grand Prix
2021-05-02 15:01:41,Other,CAR 10 (GAS) TIME 1:22.961 DELETED - TRACK LIMITS AT TURN 1,,,,,,40.0,2021,3,Portuguese Grand Prix
2021-05-02 15:01:48,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:01:48,,BLUE,Driver,,63,40.0,2021,3,Portuguese Grand Prix
2021-05-02 15:02:48,Other,CAR 14 (ALO) TIME 1:28.031 DELETED - TRACK LIMITS AT TURN 1,,,,,,41.0,2021,3,Portuguese Grand Prix
2021-05-02 15:05:18,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:05:18,,BLUE,Driver,,9,43.0,2021,3,Portuguese Grand Prix
2021-05-02 15:06:10,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:06:10,,BLUE,Driver,,9,43.0,2021,3,Portuguese Grand Prix
2021-05-02 15:06:55,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:06:54,,BLUE,Driver,,9,44.0,2021,3,Portuguese Grand Prix
2021-05-02 15:07:56,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:07:55,,BLUE,Driver,,9,45.0,2021,3,Portuguese Grand Prix
2021-05-02 15:09:08,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:09:08,,BLUE,Driver,,9,46.0,2021,3,Portuguese Grand Prix
2021-05-02 15:10:14,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:10:14,,BLUE,Driver,,9,46.0,2021,3,Portuguese Grand Prix
2021-05-02 15:11:16,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:11:15,,BLUE,Driver,,9,47.0,2021,3,Portuguese Grand Prix
2021-05-02 15:11:41,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:11:41,,BLUE,Driver,,9,47.0,2021,3,Portuguese Grand Prix
2021-05-02 15:13:21,Other,TURN 3 INCIDENT INVOLVING CARS 9 (MAZ) AND 11 (PER) UNDER INVESTIGATION -IGNORING BLUE FLAGS,,,,,,49.0,2021,3,Portuguese Grand Prix
2021-05-02 15:17:16,Other,5 SECOND TIME PENALTY FOR CAR 9 (MAZ) - IGNORING BLUE FLAGS,,,,,,52.0,2021,3,Portuguese Grand Prix
2021-05-02 15:17:34,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:17:34,,BLUE,Driver,,47,52.0,2021,3,Portuguese Grand Prix
2021-05-02 15:18:09,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:18:08,,BLUE,Driver,,22,52.0,2021,3,Portuguese Grand Prix
2021-05-02 15:18:14,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:18:14,,BLUE,Driver,,6,52.0,2021,3,Portuguese Grand Prix
2021-05-02 15:19:05,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:19:04,,BLUE,Driver,,47,53.0,2021,3,Portuguese Grand Prix
2021-05-02 15:19:43,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:19:42,,BLUE,Driver,,6,53.0,2021,3,Portuguese Grand Prix
2021-05-02 15:21:21,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:21:21,,BLUE,Driver,,22,55.0,2021,3,Portuguese Grand Prix
2021-05-02 15:21:45,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:21:44,,BLUE,Driver,,22,55.0,2021,3,Portuguese Grand Prix
2021-05-02 15:22:05,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:22:04,,BLUE,Driver,,47,55.0,2021,3,Portuguese Grand Prix
2021-05-02 15:22:57,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:22:57,,BLUE,Driver,,6,56.0,2021,3,Portuguese Grand Prix
2021-05-02 15:24:39,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:24:38,,BLUE,Driver,,9,57.0,2021,3,Portuguese Grand Prix
2021-05-02 15:25:21,Other,CAR 5 (VET) TIME 1:23.476 DELETED - TRACK LIMITS AT TURN 1,,,,,,57.0,2021,3,Portuguese Grand Prix
2021-05-02 15:26:57,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:26:56,,BLUE,Driver,,47,59.0,2021,3,Portuguese Grand Prix
2021-05-02 15:27:03,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:27:02,,BLUE,Driver,,63,59.0,2021,3,Portuguese Grand Prix
2021-05-02 15:27:15,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:27:15,,BLUE,Driver,,6,59.0,2021,3,Portuguese Grand Prix
2021-05-02 15:27:33,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:27:33,,BLUE,Driver,,47,59.0,2021,3,Portuguese Grand Prix
2021-05-02 15:27:56,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:27:56,,BLUE,Driver,,6,59.0,2021,3,Portuguese Grand Prix
2021-05-02 15:28:02,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:28:02,,BLUE,Driver,,47,59.0,2021,3,Portuguese Grand Prix
2021-05-02 15:28:30,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:28:30,,BLUE,Driver,,6,60.0,2021,3,Portuguese Grand Prix
2021-05-02 15:28:42,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:28:42,,BLUE,Driver,,63,60.0,2021,3,Portuguese Grand Prix
2021-05-02 15:28:58,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:28:57,,BLUE,Driver,,6,60.0,2021,3,Portuguese Grand Prix
2021-05-02 15:30:52,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 16:30:52,,BLUE,Driver,,5,62.0,2021,3,Portuguese Grand Prix
2021-05-02 15:30:59,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:30:59,,BLUE,Driver,,9,62.0,2021,3,Portuguese Grand Prix
2021-05-02 15:32:00,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:31:59,,BLUE,Driver,,9,62.0,2021,3,Portuguese Grand Prix
2021-05-02 15:32:13,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:32:13,,BLUE,Driver,,18,63.0,2021,3,Portuguese Grand Prix
2021-05-02 15:32:44,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:32:44,,BLUE,Driver,,6,63.0,2021,3,Portuguese Grand Prix
2021-05-02 15:33:40,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:33:39,,BLUE,Driver,,6,64.0,2021,3,Portuguese Grand Prix
2021-05-02 15:33:46,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:33:45,,BLUE,Driver,,9,64.0,2021,3,Portuguese Grand Prix
2021-05-02 15:33:51,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 16:33:50,,BLUE,Driver,,5,64.0,2021,3,Portuguese Grand Prix
2021-05-02 15:33:59,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:33:59,,BLUE,Driver,,47,64.0,2021,3,Portuguese Grand Prix
2021-05-02 15:34:11,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:34:10,,BLUE,Driver,,6,64.0,2021,3,Portuguese Grand Prix
2021-05-02 15:34:19,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:34:19,,BLUE,Driver,,99,64.0,2021,3,Portuguese Grand Prix
2021-05-02 15:34:33,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:34:33,,BLUE,Driver,,9,64.0,2021,3,Portuguese Grand Prix
2021-05-02 15:34:42,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:34:41,,BLUE,Driver,,6,64.0,2021,3,Portuguese Grand Prix
2021-05-02 15:35:17,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:35:16,,BLUE,Driver,,9,65.0,2021,3,Portuguese Grand Prix
2021-05-02 15:35:18,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:35:17,,BLUE,Driver,,6,65.0,2021,3,Portuguese Grand Prix
2021-05-02 15:35:21,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:35:21,,BLUE,Driver,,47,65.0,2021,3,Portuguese Grand Prix
2021-05-02 15:36:07,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 16:36:06,,BLUE,Driver,,9,65.0,2021,3,Portuguese Grand Prix
2021-05-02 15:36:14,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:36:14,,BLUE,Driver,,63,66.0,2021,3,Portuguese Grand Prix
2021-05-02 15:36:57,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:36:56,,BLUE,Driver,,63,66.0,2021,3,Portuguese Grand Prix
2021-05-02 15:36:59,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 16:36:59,,BLUE,Driver,,47,66.0,2021,3,Portuguese Grand Prix
2021-05-02 15:37:40,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,66.0,2021,3,Portuguese Grand Prix
2021-05-02 15:41:05,Other,CAR 33 (VER) TIME 1:19.849 DELETED - TRACK LIMITS AT TURN 14,,,,,,66.0,2021,3,Portuguese Grand Prix
2021-05-09 12:45:09,Other,RISK OF RAIN FOR F1 RACE IS 20%,,,,,,1.0,2021,4,Spanish Grand Prix
2021-05-09 12:57:06,Drs,DRS DISABLED,DISABLED,,,,,1.0,2021,4,Spanish Grand Prix
2021-05-09 13:03:18,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2021,4,Spanish Grand Prix
2021-05-09 13:06:22,Drs,DRS ENABLED,ENABLED,,,,,3.0,2021,4,Spanish Grand Prix
2021-05-09 13:08:22,Other,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - OUT OF POSITION AT THE START,,,,,,4.0,2021,4,Spanish Grand Prix
2021-05-09 13:11:06,Other,CAR 9 (MAZ) TIME 1:26.945 DELETED - TRACK LIMITS AT TURN 2,,,,,,6.0,2021,4,Spanish Grand Prix
2021-05-09 13:13:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,8.0,2021,4,Spanish Grand Prix
2021-05-09 13:13:23,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,8.0,2021,4,Spanish Grand Prix
2021-05-09 13:13:24,Other,DRS DISABLED IN ZONE 1,,,,,,8.0,2021,4,Spanish Grand Prix
2021-05-09 13:13:36,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,8.0,2021,4,Spanish Grand Prix
2021-05-09 13:14:22,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,8.0,2021,4,Spanish Grand Prix
2021-05-09 13:17:44,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,10.0,2021,4,Spanish Grand Prix
2021-05-09 13:17:47,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,10.0,2021,4,Spanish Grand Prix
2021-05-09 13:18:48,Flag,TRACK CLEAR,,CLEAR,Track,,,10.0,2021,4,Spanish Grand Prix
2021-05-09 13:20:07,Other,5 SECOND TIME PENALTY FOR CAR 10 (GAS) - OUT OF POSITION AT THE START,,,,,,11.0,2021,4,Spanish Grand Prix
2021-05-09 13:20:43,Other,CAR 14 (ALO) TIME 1:28.119 DELETED - TRACK LIMITS AT TURN 2,,,,,,12.0,2021,4,Spanish Grand Prix
2021-05-09 13:22:05,Drs,DRS ENABLED,ENABLED,,,,,13.0,2021,4,Spanish Grand Prix
2021-05-09 13:40:23,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:40:23,,BLUE,Driver,,9,26.0,2021,4,Spanish Grand Prix
2021-05-09 13:50:25,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:50:25,,BLUE,Driver,,9,33.0,2021,4,Spanish Grand Prix
2021-05-09 13:50:46,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:50:46,,BLUE,Driver,,9,33.0,2021,4,Spanish Grand Prix
2021-05-09 13:52:33,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:52:32,,BLUE,Driver,,9,34.0,2021,4,Spanish Grand Prix
2021-05-09 13:56:58,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:56:58,,BLUE,Driver,,47,38.0,2021,4,Spanish Grand Prix
2021-05-09 13:58:17,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:58:17,,BLUE,Driver,,7,39.0,2021,4,Spanish Grand Prix
2021-05-09 13:58:21,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:58:21,,BLUE,Driver,,7,39.0,2021,4,Spanish Grand Prix
2021-05-09 13:58:43,Flag,WAVED BLUE FLAG FOR CAR 9 (MAZ) TIMED AT 15:58:42,,BLUE,Driver,,9,39.0,2021,4,Spanish Grand Prix
2021-05-09 13:59:18,Flag,WAVED BLUE FLAG FOR CAR 47 (MSC) TIMED AT 15:59:17,,BLUE,Driver,,47,39.0,2021,4,Spanish Grand Prix
2021-05-09 14:00:06,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:00:06,,BLUE,Driver,,99,40.0,2021,4,Spanish Grand Prix
2021-05-09 14:00:20,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:00:20,,BLUE,Driver,,99,40.0,2021,4,Spanish Grand Prix
2021-05-09 14:01:21,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:01:21,,BLUE,Driver,,99,41.0,2021,4,Spanish Grand Prix
2021-05-09 14:02:59,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 16:02:59,,BLUE,Driver,,5,42.0,2021,4,Spanish Grand Prix
2021-05-09 14:03:10,Flag,WAVED BLUE FLAG FOR CAR 6 (LAT) TIMED AT 16:03:10,,BLUE,Driver,,6,42.0,2021,4,Spanish Grand Prix
